City,Sport,Discipline,Athlete Name,Country,Gender,Event,Medal
Paris,Athletics,Athletics," BAXTER, Irving ",USA,Men,Pole Vault,Gold
Paris,Athletics,Athletics," COLKETT, Meredith Bright ",USA,Men,Pole Vault,Silver
Paris,Athletics,Athletics," GARRETT, Robert ",USA,Men,Shot Put,Bronze
Paris,Athletics,Athletics," SHELDON, Richard ",USA,Men,Shot Put,Gold
Paris,Athletics,Athletics," MCCRACKEN, Josiah ",USA,Men,Shot Put,Silver
Paris,Athletics,Athletics," SHELDON, Lewis Pendleton ",USA,Men,Triple Jump,Bronze
Paris,Athletics,Athletics," PRINSTEIN, Meyer ",USA,Men,Triple Jump,Gold
Paris,Athletics,Athletics," CONNOLLY, James ",USA,Men,Triple Jump,Silver
Paris,Athletics,Athletics," GARRETT, Robert ",USA,Men,"Triple Jump, Standing",Bronze
Paris,Athletics,Athletics," EWRY, Ray ",USA,Men,"Triple Jump, Standing",Gold
Paris,Athletics,Athletics," BAXTER, Irving ",USA,Men,"Triple Jump, Standing",Silver
Paris,Basque Pelota,Basque Pelota," De AMEZOLA y ASPIZUA, José ",ESP,Men,Cesta Punta,Gold
Paris,Basque Pelota,Basque Pelota," VILLOTA BAQUIOLA, Francisco ",ESP,Men,Cesta Punta,Gold
Paris,Basque Pelota,Basque Pelota," DURQUETTY, Maurice ",FRA,Men,Cesta Punta,Silver
Paris,Basque Pelota,Basque Pelota, ETCHEGARAY ,FRA,Men,Cesta Punta,Silver
Paris,Cricket,Cricket," BEACHCROFT, Charles ",GBR,Men,Cricket,Gold
Paris,Cricket,Cricket," BIRKETT, Arthur Ernest ",GBR,Men,Cricket,Gold
Paris,Cricket,Cricket," BOWERMAN, Alfred James ",GBR,Men,Cricket,Gold
Paris,Cricket,Cricket," BUCKLEY, George John ",GBR,Men,Cricket,Gold
Paris,Cricket,Cricket," BURCHELL, Francis Romulus ",GBR,Men,Cricket,Gold
Paris,Cricket,Cricket," CHRISTIAN, Frederick William ",GBR,Men,Cricket,Gold
Paris,Cricket,Cricket," CORNER, Harry Richard ",GBR,Men,Cricket,Gold
Paris,Cricket,Cricket," CUMING, Frederick Wlliam ",GBR,Men,Cricket,Gold
Paris,Cricket,Cricket," DONNE, William Stephen ",GBR,Men,Cricket,Gold
Paris,Cricket,Cricket," POWLESLAND, Alfred James ",GBR,Men,Cricket,Gold
Paris,Cricket,Cricket," SYMES, John ",GBR,Men,Cricket,Gold
Paris,Cricket,Cricket," TOLLER, Montagu Henry ",GBR,Men,Cricket,Gold
Paris,Cricket,Cricket," ANDERSON, W. ",FRA,Men,Cricket,Silver
Paris,Cricket,Cricket," ATTRILL, W.T. ",FRA,Men,Cricket,Silver
Paris,Cricket,Cricket," BRAID, J. ",FRA,Men,Cricket,Silver
Paris,Cricket,Cricket," BROWNING, W. ",FRA,Men,Cricket,Silver
Paris,Cricket,Cricket," HORNE, R. ",FRA,Men,Cricket,Silver
Paris,Cricket,Cricket," JORDAN, T.H. ",FRA,Men,Cricket,Silver
Paris,Cricket,Cricket," MCEVOY, A. ",FRA,Men,Cricket,Silver
Paris,Cricket,Cricket," ROBINSON, D. ",FRA,Men,Cricket,Silver
Paris,Cricket,Cricket," ROQUES, F. ",FRA,Men,Cricket,Silver
Paris,Cricket,Cricket," SCHNEIDAU, A.J. ",FRA,Men,Cricket,Silver
Paris,Cricket,Cricket," TERRY, Henry John ",FRA,Men,Cricket,Silver
Paris,Cricket,Cricket," TOMALIN, P.H. ",FRA,Men,Cricket,Silver
Paris,Croquet,Croquet, AUMOITTE ,FRA,Men,Double,Gold
Paris,Croquet,Croquet, JOHIN ,FRA,Men,Double,Gold
Paris,Croquet,Croquet, WAYDELICH ,FRA,Men,Individual 1 Ball,Bronze
Paris,Croquet,Croquet, AUMOITTE ,FRA,Men,Individual 1 Ball,Gold
Paris,Croquet,Croquet, JOHIN ,FRA,Men,Individual 1 Ball,Silver
Paris,Croquet,Croquet, SAUTREAU ,FRA,Men,Individual 2 Balls,Bronze
Paris,Croquet,Croquet, WAYDELICH ,FRA,Men,Individual 2 Balls,Gold
Paris,Croquet,Croquet, VIGNEROT ,FRA,Men,Individual 2 Balls,Silver
Paris,Cycling,Cycling Track," DAUMAIN, ..... ",FRA,Men,25 Kilometres,Bronze
Paris,Cycling,Cycling Track," BASTIEN, Louis ",FRA,Men,25 Kilometres,Gold
Paris,Cycling,Cycling Track," HILDEBRAND, Louis ",FRA,Men,25 Kilometres,Silver
Paris,Cycling,Cycling Track," LAKE, John Henry ",USA,Men,Sprint Indivual,Bronze
Paris,Cycling,Cycling Track," TAILLANDIER, Georges ",FRA,Men,Sprint Indivual,Gold
Paris,Cycling,Cycling Track," SANZ, Fernand ",FRA,Men,Sprint Indivual,Silver
Paris,Equestrian,Jumping," VAN DE POELE, Georges ",BEL,Men,High Jump,Bronze
Paris,Equestrian,Jumping," GARDERES, Dominique Maximien ",FRA,Men,High Jump,Gold
Paris,Equestrian,Jumping," TRISSINO, Gian Giorgio ",ITA,Men,High Jump,Gold
Paris,Equestrian,Jumping," DE CHAMPSAVIN, Louis ",FRA,Men,Individual,Bronze
Paris,Equestrian,Jumping," HAEGEMAN, Aimé ",BEL,Men,Individual,Gold
Paris,Equestrian,Jumping," VAN DE POELE, Georges ",BEL,Men,Individual,Silver
Paris,Equestrian,Jumping, DE BELLEGARDE ,FRA,Men,Long Jump Individual,Bronze
Paris,Equestrian,Jumping," VAN LANGHENDONCK, Constant ",BEL,Men,Long Jump Individual,Gold
Paris,Equestrian,Jumping," TRISSINO, Gian Giorgio ",ITA,Men,Long Jump Individual,Silver
Paris,Fencing,Fencing," SEE, Léon ",FRA,Men,Épée Individual,Bronze
Paris,Fencing,Fencing," FONST, Ramon ",CUB,Men,Épée Individual,Gold
Paris,Fencing,Fencing," PERREE, Louis ",FRA,Men,Épée Individual,Silver
Paris,Fencing,Fencing," SEE, Léon ",FRA,Men,"Épée, Amateurs And Masters",Bronze
Paris,Fencing,Fencing," AYAT, Albert ",FRA,Men,"Épée, Amateurs And Masters",Gold
Paris,Fencing,Fencing," FONST, Ramon ",CUB,Men,"Épée, Amateurs And Masters",Silver
Paris,Fencing,Fencing," LAURENT, Henri ",FRA,Men,"Épée, Masters",Bronze
Paris,Fencing,Fencing," AYAT, Albert ",FRA,Men,"Épée, Masters",Gold
Paris,Fencing,Fencing," BOUGNOL, Emile ",FRA,Men,"Épée, Masters",Silver
Paris,Fencing,Fencing," BOULENGER, Marcel Jacques ",FRA,Men,Foil Individual,Bronze
Paris,Fencing,Fencing," COSTE, Emile ",FRA,Men,Foil Individual,Gold
Paris,Fencing,Fencing," MASSON, Henri ",FRA,Men,Foil Individual,Silver
Paris,Fencing,Fencing," MIMIAGUE, Jean-Baptiste ",FRA,Men,"Foil, Masters",Bronze
Paris,Fencing,Fencing," MERIGNAC, Lucien ",FRA,Men,"Foil, Masters",Gold
Paris,Fencing,Fencing," KIRCHHOFFER, Alphonse ",FRA,Men,"Foil, Masters",Silver
Paris,Fencing,Fencing," FLESCH, Siegfried ",AUT,Men,Sabre Individual,Bronze
Paris,Fencing,Fencing," DE LA FALAISE, Georges ",FRA,Men,Sabre Individual,Gold
Paris,Fencing,Fencing," THIEBAUT, Léon ",FRA,Men,Sabre Individual,Silver
Paris,Fencing,Fencing," NERALIC, Milan ",AUT,Men,"Sabre, Masters",Bronze
Paris,Fencing,Fencing," CONTE, Antonio ",ITA,Men,"Sabre, Masters",Gold
Paris,Fencing,Fencing," SANTELLI, Italo ",ITA,Men,"Sabre, Masters",Silver
Paris,Football,Football," DELBECQUE, Albert ",BEL,Men,Football,Bronze
Paris,Football,Football," KELECOM, R. ",BEL,Men,Football,Bronze
Paris,Football,Football," LEBOUTTE, Marcel ",BEL,Men,Football,Bronze
Paris,Football,Football, LONDOT ,BEL,Men,Football,Bronze
Paris,Football,Football," MOREAU, Ernest ",BEL,Men,Football,Bronze
Paris,Football,Football," NEEFS, E. ",BEL,Men,Football,Bronze
Paris,Football,Football," PELGRIMS, Georges ",BEL,Men,Football,Bronze
Paris,Football,Football," RENIER, Alphonse ",BEL,Men,Football,Bronze
Paris,Football,Football," SPANNOGHE, E. ",BEL,Men,Football,Bronze
Paris,Football,Football," THORNTON, Erich ",BEL,Men,Football,Bronze
Paris,Football,Football, VAN HEUCKELUM ,BEL,Men,Football,Bronze
Paris,Football,Football," BUCKENHAM, Claude Percy ",GBR,Men,Football,Gold
Paris,Football,Football," BURRIDGE, T.E. ",GBR,Men,Football,Gold
Paris,Football,Football," CHALK, Alfred Ernest ",GBR,Men,Football,Gold
Paris,Football,Football," GROSLING, William Sullivan ",GBR,Men,Football,Gold
Paris,Football,Football," HASLAM, A. ",GBR,Men,Football,Gold
Paris,Football,Football," JONES, J.H. ",GBR,Men,Football,Gold
Paris,Football,Football," NICHOLAS, J. ",GBR,Men,Football,Gold
Paris,Football,Football," QUASH, William Francis ",GBR,Men,Football,Gold
Paris,Football,Football," SPACKMAN, F.G. ",GBR,Men,Football,Gold
Paris,Football,Football," TURNER, R.R. ",GBR,Men,Football,Gold
Paris,Football,Football," ZEALLEY, James Edward ",GBR,Men,Football,Gold
Paris,Football,Football," ALLEMANE, Pierre ",FRA,Men,Football,Silver
Paris,Football,Football, BACH ,FRA,Men,Football,Silver
Paris,Football,Football," BLOCH, Jean ",FRA,Men,Football,Silver
Paris,Football,Football," CANELLE, Fernand ",FRA,Men,Football,Silver
Paris,Football,Football, DUPARC ,FRA,Men,Football,Silver
Paris,Football,Football, FRAYSSE ,FRA,Men,Football,Silver
Paris,Football,Football, GAILLARD ,FRA,Men,Football,Silver
Paris,Football,Football," GARNIER, René ",FRA,Men,Football,Silver
Paris,Football,Football, GRANDJEAN ,FRA,Men,Football,Silver
Paris,Football,Football, HUTEAU ,FRA,Men,Football,Silver
Paris,Football,Football, LAMBERT ,FRA,Men,Football,Silver
Paris,Football,Football, MACAIRE ,FRA,Men,Football,Silver
Paris,Football,Football, PELTIER ,FRA,Men,Football,Silver
Paris,Golf,Golf," ROBERTSON, David Donaldson ",GBR,Men,Individual,Bronze
Paris,Golf,Golf," SANDS, Charles Edward ",USA,Men,Individual,Gold
Paris,Golf,Golf," RUTHERFORD, Walter ",GBR,Men,Individual,Silver
Paris,Golf,Golf," PRATT, Daria ",USA,Women,Individual,Bronze
Paris,Golf,Golf," ABBOTT, Margaret Ives ",USA,Women,Individual,Gold
Paris,Golf,Golf," WHITTIER, Pauline ",USA,Women,Individual,Silver
Paris,Gymnastics,Artistic G.," DEMANET, Lucien ",FRA,Men,Individual All-Round,Bronze
Paris,Gymnastics,Artistic G.," SANDRAS, Gustave ",FRA,Men,Individual All-Round,Gold
Paris,Gymnastics,Artistic G.," BAS, Noël ",FRA,Men,Individual All-Round,Silver
Paris,Polo,Polo," BOUSSOD, Jean ",ZZX,Men,Polo,Bronze
Paris,Polo,Polo," DUC DE BISACCIA, Louis ",ZZX,Men,Polo,Bronze
Paris,Polo,Polo," FAUQUET LEMAITRE, A. ",ZZX,Men,Polo,Bronze
Paris,Polo,Polo," RAOUL-DUVAL, Maurice ",ZZX,Men,Polo,Bronze
Paris,Polo,Polo," DALY, Dennis ",ZZX,Men,Polo,Gold
Paris,Polo,Polo," KEENE, Foxhall Parker ",ZZX,Men,Polo,Gold
Paris,Polo,Polo," MACKEY, Frank Jay ",ZZX,Men,Polo,Gold
Paris,Polo,Polo," RAWLINSON, Alfred ",ZZX,Men,Polo,Gold
Paris,Polo,Polo," BUCKMASTER, Walter Selby ",ZZX,Men,Polo,Silver
Paris,Polo,Polo," COMTE DE MADRE, José Pierre M.J. ",ZZX,Men,Polo,Silver
Paris,Polo,Polo," FREAKE, Frederick Maitland ",ZZX,Men,Polo,Silver
Paris,Polo,Polo," MCCREERY, Walter Adolph ",ZZX,Men,Polo,Silver
Paris,Rowing,Rowing," BRANDT, Francois Antoine ",NED,Men,Eight With Coxswain (8+),Bronze
Paris,Rowing,Rowing," BROCKMANN, Hermanus Gerardus ",NED,Men,Eight With Coxswain (8+),Bronze
Paris,Rowing,Rowing," KLEIN, Roelof ",NED,Men,Eight With Coxswain (8+),Bronze
Paris,Rowing,Rowing," LEEGSTRA, Ruud Gerbens ",NED,Men,Eight With Coxswain (8+),Bronze
Paris,Rowing,Rowing," MIDDELBERG, Walter ",NED,Men,Eight With Coxswain (8+),Bronze
Paris,Rowing,Rowing," OFFERHAUS, Hendrik Karel ",NED,Men,Eight With Coxswain (8+),Bronze
Paris,Rowing,Rowing," THIJSSEN, Walter ",NED,Men,Eight With Coxswain (8+),Bronze
Paris,Rowing,Rowing," TROMP, Henricus ",NED,Men,Eight With Coxswain (8+),Bronze
Paris,Rowing,Rowing," VAN DIJK, Johannes Wilhelmus Maria ",NED,Men,Eight With Coxswain (8+),Bronze
Paris,Rowing,Rowing," ABELL, Louis ",USA,Men,Eight With Coxswain (8+),Gold
Paris,Rowing,Rowing," CARR, William ",USA,Men,Eight With Coxswain (8+),Gold
Paris,Rowing,Rowing," DEBAECKE, Harry ",USA,Men,Eight With Coxswain (8+),Gold
Paris,Rowing,Rowing," EXLEY, John ",USA,Men,Eight With Coxswain (8+),Gold
Paris,Rowing,Rowing," GEIGER, John ",USA,Men,Eight With Coxswain (8+),Gold
Paris,Rowing,Rowing," HEDLEY, Edward ",USA,Men,Eight With Coxswain (8+),Gold
Paris,Rowing,Rowing," JUVENAL, James ",USA,Men,Eight With Coxswain (8+),Gold
Paris,Rowing,Rowing," LOCKWOOD, Roscoe ",USA,Men,Eight With Coxswain (8+),Gold
Paris,Rowing,Rowing," MARSH, Edward ",USA,Men,Eight With Coxswain (8+),Gold
Paris,Rowing,Rowing," BRUGGEMAN, Prospère ",BEL,Men,Eight With Coxswain (8+),Silver
Paris,Rowing,Rowing," DE BISSCHOP, Jules ",BEL,Men,Eight With Coxswain (8+),Silver
Paris,Rowing,Rowing," DE COCK, Oscar ",BEL,Men,Eight With Coxswain (8+),Silver
Paris,Rowing,Rowing," DE SOMVILLE, Oscar Charles ",BEL,Men,Eight With Coxswain (8+),Silver
Paris,Rowing,Rowing," HEMELSOET, Maurice ",BEL,Men,Eight With Coxswain (8+),Silver
Paris,Rowing,Rowing," ODBERG, Frank ",BEL,Men,Eight With Coxswain (8+),Silver
Paris,Rowing,Rowing," VAN CROMBRUGGHE, Marcel Lucien ",BEL,Men,Eight With Coxswain (8+),Silver
Paris,Rowing,Rowing," VAN LANDEGHEM, Alfred ",BEL,Men,Eight With Coxswain (8+),Silver
Paris,Rowing,Rowing," VERDONCK, Maurice ",BEL,Men,Eight With Coxswain (8+),Silver
Paris,Rowing,Rowing," CARSTENS, Wilhelm ",GER,Men,Four-Oared Shell With Coxswain (4-),Bronze
Paris,Rowing,Rowing," FELLE, Ernst ",GER,Men,Four-Oared Shell With Coxswain (4-),Bronze
Paris,Rowing,Rowing," FICKEISEN, Otto ",GER,Men,Four-Oared Shell With Coxswain (4-),Bronze
Paris,Rowing,Rowing," KÖRNER, Julius ",GER,Men,Four-Oared Shell With Coxswain (4-),Bronze
Paris,Rowing,Rowing," KRÖWERATH, Franz ",GER,Men,Four-Oared Shell With Coxswain (4-),Bronze
Paris,Rowing,Rowing," LEHLE, Carl ",GER,Men,Four-Oared Shell With Coxswain (4-),Bronze
Paris,Rowing,Rowing," MÖLLER, Adolf ",GER,Men,Four-Oared Shell With Coxswain (4-),Bronze
Paris,Rowing,Rowing," MOTHS, Gustav Adolf ",GER,Men,Four-Oared Shell With Coxswain (4-),Bronze
Paris,Rowing,Rowing," RÜSTER, Hugo ",GER,Men,Four-Oared Shell With Coxswain (4-),Bronze
Paris,Rowing,Rowing," WILKER, Hermann ",GER,Men,Four-Oared Shell With Coxswain (4-),Bronze
Paris,Rowing,Rowing," BOUCKAERT, Henri ",FRA,Men,Four-Oared Shell With Coxswain (4-),Gold
Paris,Rowing,Rowing," CAU, Jean ",FRA,Men,Four-Oared Shell With Coxswain (4-),Gold
Paris,Rowing,Rowing, CHARLOT ,FRA,Men,Four-Oared Shell With Coxswain (4-),Gold
Paris,Rowing,Rowing," DELCHAMBRE, Emile ",FRA,Men,Four-Oared Shell With Coxswain (4-),Gold
Paris,Rowing,Rowing," GOSSLER, Carl Heinrich ",GER,Men,Four-Oared Shell With Coxswain (4-),Gold
Paris,Rowing,Rowing," GOSSLER, Gustav Ludwig ",GER,Men,Four-Oared Shell With Coxswain (4-),Gold
Paris,Rowing,Rowing," GOSSLER, Oscar ",GER,Men,Four-Oared Shell With Coxswain (4-),Gold
Paris,Rowing,Rowing," HAZEBROUCK, Henri ",FRA,Men,Four-Oared Shell With Coxswain (4-),Gold
Paris,Rowing,Rowing," KATZENSTEIN, Walther ",GER,Men,Four-Oared Shell With Coxswain (4-),Gold
Paris,Rowing,Rowing," TIETGENS, Waldemar ",GER,Men,Four-Oared Shell With Coxswain (4-),Gold
Paris,Rowing,Rowing," BROCKMANN, Hermanus Gerardus ",NED,Men,Four-Oared Shell With Coxswain (4-),Silver
Paris,Rowing,Rowing," HIEBENDAAI, Coenraad Christiaan ",NED,Men,Four-Oared Shell With Coxswain (4-),Silver
Paris,Rowing,Rowing," LOTSY, Gerhard Oswald ",NED,Men,Four-Oared Shell With Coxswain (4-),Silver
Paris,Rowing,Rowing," LOTSY, Paulus Jan ",NED,Men,Four-Oared Shell With Coxswain (4-),Silver
Paris,Rowing,Rowing," LUMPP, Georges ",FRA,Men,Four-Oared Shell With Coxswain (4-),Silver
Paris,Rowing,Rowing," PERRIN, Charles ",FRA,Men,Four-Oared Shell With Coxswain (4-),Silver
Paris,Rowing,Rowing," SOUBEYRAN, Daniel ",FRA,Men,Four-Oared Shell With Coxswain (4-),Silver
Paris,Rowing,Rowing," TERWOGT, Johannes Hester Lambertus ",NED,Men,Four-Oared Shell With Coxswain (4-),Silver
Paris,Rowing,Rowing," WEGELIN, Emile ",FRA,Men,Four-Oared Shell With Coxswain (4-),Silver
Paris,Rowing,Rowing," DELTOUR, Carlos ",FRA,Men,Pair-Oared Shell With Coxswain (2+),Bronze
Paris,Rowing,Rowing," PAOLI, Raoul ",FRA,Men,Pair-Oared Shell With Coxswain (2+),Bronze
Paris,Rowing,Rowing," VEDRENNE, Antoine Erneste ",FRA,Men,Pair-Oared Shell With Coxswain (2+),Bronze
Paris,Rowing,Rowing," BRANDT, Francois Antoine ",ZZX,Men,Pair-Oared Shell With Coxswain (2+),Gold
Paris,Rowing,Rowing," BROCKMANN, Hermanus Gerardus ",ZZX,Men,Pair-Oared Shell With Coxswain (2+),Gold
Paris,Rowing,Rowing," KLEIN, Roelof ",ZZX,Men,Pair-Oared Shell With Coxswain (2+),Gold
Paris,Rowing,Rowing," MARTINET, Louis ",FRA,Men,Pair-Oared Shell With Coxswain (2+),Silver
Paris,Rowing,Rowing, UNKNOWN COX / BARREUR INCONNU ,FRA,Men,Pair-Oared Shell With Coxswain (2+),Silver
Paris,Rowing,Rowing, WALEFF ,FRA,Men,Pair-Oared Shell With Coxswain (2+),Silver
Paris,Rowing,Rowing," ASHE, Saint-George ",GBR,Men,Single Sculls (1X),Bronze
Paris,Rowing,Rowing," BARRELET, Henri ",FRA,Men,Single Sculls (1X),Gold
Paris,Rowing,Rowing," GAUDIN, André ",FRA,Men,Single Sculls (1X),Silver
Paris,Rugby,Rugby," AITOFF, Vladimir ",FRA,Men,Rugby,Gold
Paris,Rugby,Rugby," ALBERT, A. ",FRA,Men,Rugby,Gold
Paris,Rugby,Rugby," BINOCHE, Jean, LÃ©on ",FRA,Men,Rugby,Gold
Paris,Rugby,Rugby," COLLAS, Jean ",FRA,Men,Rugby,Gold
Paris,Rugby,Rugby," GAUTIER, Jean Guy ",FRA,Men,Rugby,Gold
Paris,Rugby,Rugby," GIROUX, Auguste ",FRA,Men,Rugby,Gold
Paris,Rugby,Rugby," GONDOUIN, Charles ",FRA,Men,Rugby,Gold
Paris,Rugby,Rugby," HENRIQUEZ DE ZUBIERRA, Constantin ",FRA,Men,Rugby,Gold
Paris,Rugby,Rugby," HERVE, Jean ",FRA,Men,Rugby,Gold
Paris,Rugby,Rugby," LARDANCHET, Victor ",FRA,Men,Rugby,Gold
Paris,Rugby,Rugby," LEFEBVRE, Hubert ",FRA,Men,Rugby,Gold
Paris,Rugby,Rugby," OLIVIER, Joseph ",FRA,Men,Rugby,Gold
Paris,Rugby,Rugby," PHARAMOND, Alexandre ",FRA,Men,Rugby,Gold
Paris,Rugby,Rugby," REICHEL, Frantz ",FRA,Men,Rugby,Gold
Paris,Rugby,Rugby," RISCHMANN, André ",FRA,Men,Rugby,Gold
Paris,Rugby,Rugby," ROOSEVELT, Albert ",FRA,Men,Rugby,Gold
Paris,Rugby,Rugby," SARRADE, Emile ",FRA,Men,Rugby,Gold
Paris,Rugby,Rugby," AMRHEIN, Albert ",GER,Men,Rugby,Silver
Paris,Rugby,Rugby," BAYLISS, F.C. ",GBR,Men,Rugby,Silver
Paris,Rugby,Rugby," BETTING, Hugo ",GER,Men,Rugby,Silver
Paris,Rugby,Rugby," BIRTLES, J.Henry ",GBR,Men,Rugby,Silver
Paris,Rugby,Rugby," CAUTLON, J. ",GBR,Men,Rugby,Silver
Paris,Rugby,Rugby," DARBY, Artur John ",GBR,Men,Rugby,Silver
Paris,Rugby,Rugby," DEYKIN, C.P. ",GBR,Men,Rugby,Silver
Paris,Rugby,Rugby," HERRMANN, Jacob ",GER,Men,Rugby,Silver
Paris,Rugby,Rugby," HOFMEISTER, Willy ",GER,Men,Rugby,Silver
Paris,Rugby,Rugby," HOOD, L. ",GBR,Men,Rugby,Silver
Paris,Rugby,Rugby," KREUZER, Hermann ",GER,Men,Rugby,Silver
Paris,Rugby,Rugby," LANDVOIGT, Arnold ",GER,Men,Rugby,Silver
Paris,Rugby,Rugby," LATSCHA, Hans ",GER,Men,Rugby,Silver
Paris,Rugby,Rugby," LOGAN, M.L. ",GBR,Men,Rugby,Silver
Paris,Rugby,Rugby," LOVEITT, H.A. ",GBR,Men,Rugby,Silver
Paris,Rugby,Rugby," LUDWIG, Erich ",GER,Men,Rugby,Silver
Paris,Rugby,Rugby," LUDWIG, Richard ",GER,Men,Rugby,Silver
Paris,Rugby,Rugby," MÜLLER, Fritz ",GER,Men,Rugby,Silver
Paris,Rugby,Rugby," NICOL, N.S. ",GBR,Men,Rugby,Silver
Paris,Rugby,Rugby," POPPE, Eduard ",GER,Men,Rugby,Silver
Paris,Rugby,Rugby," REITZ, Heinrich ",GER,Men,Rugby,Silver
Paris,Rugby,Rugby," SCHMIERER, August ",GER,Men,Rugby,Silver
Paris,Rugby,Rugby," SMITH, V. ",GBR,Men,Rugby,Silver
Paris,Rugby,Rugby," STOCKHAUSEN, Adolf ",GER,Men,Rugby,Silver
Paris,Rugby,Rugby," TALBOT, M.W. ",GBR,Men,Rugby,Silver
Paris,Rugby,Rugby," WALLIS, J.G. ",GBR,Men,Rugby,Silver
Paris,Rugby,Rugby," WENDEROTH, Georg ",GER,Men,Rugby,Silver
Paris,Rugby,Rugby," WHITTINDALE, Claud ",GBR,Men,Rugby,Silver
Paris,Rugby,Rugby," WHITTINDALE, Raymond ",GBR,Men,Rugby,Silver
Paris,Rugby,Rugby," WILSON, Francis Henry ",GBR,Men,Rugby,Silver
Paris,Sailing,Sailing," MICHELET, E. ",FRA,Men,0.5-1T,Bronze
Paris,Sailing,Sailing," MICHELET, F. ",FRA,Men,0.5-1T,Bronze
Paris,Sailing,Sailing," GRETTON, John H. ",GBR,Men,0.5-1T,Gold
Paris,Sailing,Sailing," HOPE, Linton ",GBR,Men,0.5-1T,Gold
Paris,Sailing,Sailing," LORD CURRIE, Lorne Campbell ",GBR,Men,0.5-1T,Gold
Paris,Sailing,Sailing," BAUDRIER, Jacques ",FRA,Men,0.5-1T,Silver
Paris,Sailing,Sailing," LEBRET, Jean ",FRA,Men,0.5-1T,Silver
Paris,Sailing,Sailing, MARCOTTE ,FRA,Men,0.5-1T,Silver
Paris,Sailing,Sailing," MARTIN, William ",FRA,Men,0.5-1T,Silver
Paris,Sailing,Sailing, VALTON ,FRA,Men,0.5-1T,Silver
Paris,Sailing,Sailing," HORE, Edward ",GBR,Men,10-20T,Bronze
Paris,Sailing,Sailing," BILLARD, Emile ",FRA,Men,10-20T,Gold
Paris,Sailing,Sailing," PERQUER, P. ",FRA,Men,10-20T,Gold
Paris,Sailing,Sailing," LE DUC DECAZES, Jean ",FRA,Men,10-20T,Silver
Paris,Sailing,Sailing," MACHENRY, M. ",USA,Men,3-10T,Bronze
Paris,Sailing,Sailing," TAYLOR, Howard ",GBR,Men,3-10T,Gold
Paris,Sailing,Sailing," GUFFLET, Maurice ",FRA,Men,3-10T,Silver
Paris,Sailing,Sailing," MICHELET, E. ",FRA,Men,Open Class,Bronze
Paris,Sailing,Sailing," MICHELET, F. ",FRA,Men,Open Class,Bronze
Paris,Sailing,Sailing," GRETTON, John H. ",GBR,Men,Open Class,Gold
Paris,Sailing,Sailing," HOPE, Linton ",GBR,Men,Open Class,Gold
Paris,Sailing,Sailing," LORD CURRIE, Lorne Campbell ",GBR,Men,Open Class,Gold
Paris,Sailing,Sailing," NAUE, Georg ",GER,Men,Open Class,Silver
Paris,Sailing,Sailing," PETERS, Heinrich ",GER,Men,Open Class,Silver
Paris,Sailing,Sailing," WEISE, Ottokar ",GER,Men,Open Class,Silver
Paris,Sailing,Sailing," WIESNER, Martin ",GER,Men,Open Class,Silver
Paris,Shooting,Shooting," BALME, Eugène ",FRA,Men,25M Rapid Fire Pistol (60 Shots),Bronze
Paris,Shooting,Shooting," LARROUY, Maurice ",FRA,Men,25M Rapid Fire Pistol (60 Shots),Gold
Paris,Shooting,Shooting," MOREAUX, Léon ",FRA,Men,25M Rapid Fire Pistol (60 Shots),Silver
Paris,Shooting,Shooting," BOUWENS, Antonius ",NED,Men,"50M Army Pistol, Team",Bronze
Paris,Shooting,Shooting," SILLEM, Henrik ",NED,Men,"50M Army Pistol, Team",Bronze
Paris,Shooting,Shooting," SWEYS, Anthony Ahasuerus ",NED,Men,"50M Army Pistol, Team",Bronze
Paris,Shooting,Shooting," VAN DEN BERGH, Solko Johannes ",NED,Men,"50M Army Pistol, Team",Bronze
Paris,Shooting,Shooting," VAN HAAN, Gerardus ",NED,Men,"50M Army Pistol, Team",Bronze
Paris,Shooting,Shooting," LÜTHI, Friedrich ",SUI,Men,"50M Army Pistol, Team",Gold
Paris,Shooting,Shooting," PROBST, Paul ",SUI,Men,"50M Army Pistol, Team",Gold
Paris,Shooting,Shooting," RICHARDET, Louis-Marc ",SUI,Men,"50M Army Pistol, Team",Gold
Paris,Shooting,Shooting," RÖDERER, Karl Konrad ",SUI,Men,"50M Army Pistol, Team",Gold
Paris,Shooting,Shooting," STÄHELI, Konrad ",SUI,Men,"50M Army Pistol, Team",Gold
Paris,Shooting,Shooting," DUFFOY, Louis ",FRA,Men,"50M Army Pistol, Team",Silver
Paris,Shooting,Shooting," LECOQ, Maurice ",FRA,Men,"50M Army Pistol, Team",Silver
Paris,Shooting,Shooting," MOREAUX, Léon ",FRA,Men,"50M Army Pistol, Team",Silver
Paris,Shooting,Shooting," PAROCHE, Achille ",FRA,Men,"50M Army Pistol, Team",Silver
Paris,Shooting,Shooting, TRINITE ,FRA,Men,"50M Army Pistol, Team",Silver
Paris,Shooting,Shooting," STÄHELI, Konrad ",SUI,Men,50M Pistol (60 Shots),Bronze
Paris,Shooting,Shooting," RÖDERER, Karl Konrad ",SUI,Men,50M Pistol (60 Shots),Gold
Paris,Shooting,Shooting," PAROCHE, Achille ",FRA,Men,50M Pistol (60 Shots),Silver
Paris,Shooting,Shooting," ÖSTMO, Ole ",NOR,Men,"Army Rifle, 300M, 3 Positions",Bronze
